id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21322793,"Modern Luxury One Bedroom Apartment, walk to Train",2711146,Jenny,,Ward E (councilmember James Solomon),40.71704,-74.03628,Entire home/apt,400,3,13,9/9/2019,0.56,78,344
21332203,Lovely Spacious 3 bedroom w/ Easy Access to NYC!,150321849,Mike,,Ward C (councilmember Richard Boggiano),40.72634,-74.05895,Entire home/apt,150,2,91,9/14/2019,4.04,1,84
21409428,Huge Artistic Brick Wall Studio Sleep 6 Near NYC,1821367,Judy&Kevin,,Ward C (councilmember Richard Boggiano),40.74032,-74.05945,Entire home/apt,79,2,103,9/8/2019,4.35,21,102
21410582,"❤ Stylish 2 BR, 25 Min to NYTimes Sq, Free Laundry",8165999,Helen,,Ward D (councilmember Michael Yun),40.74779,-74.05661,Entire home/apt,117,3,114,9/17/2019,4.82,2,323
21413399,Serene garden oasis minutes from Manhattan,155165892,Justin,,Ward E (councilmember James Solomon),40.72314,-74.04374,Entire home/apt,99,2,123,9/24/2019,5.42,1,79
21413650,Brand new luxury one bedroom apartment in a brand new building,136070735,Zen,,Ward E (councilmember James Solomon),40.72452,-74.0381,Entire home/apt,200,1,23,8/3/2019,1,96,0
21427630,"A Huge Private Brownstone 14bds/3ba, 15+ Guests",1267651,Viktoria,,Ward E (councilmember James Solomon),40.72071,-74.04183,Entire home/apt,550,3,5,9/27/2019,0.38,7,322
21433530,Luxury Studio Apartment with Statue of Liberty and City Views 27QD,136070735,Zen,,Ward E (councilmember James Solomon),40.72157,-74.03743,Private room,200,1,6,11/13/2017,0.22,96,0
21438118,Great 4 BR/2 BA Townhouse- Minutes to Manhattan!,106827457,Stephen,,Ward E (councilmember James Solomon),40.72304,-74.042,Entire home/apt,250,2,52,9/23/2019,2.31,6,353
21444443,"Luxury Apartment with Beautiful views  of New York City - Fitness Center, Free Wifi",136070735,Zen,,Ward E (councilmember James Solomon),40.72331,-74.03736,Entire home/apt,200,1,2,6/14/2018,0.12,96,365
21446042,Brand new luxury two bedroom apartment in a brand new building,136070735,Zen,,Ward E (councilmember James Solomon),40.72309,-74.03859,Entire home/apt,350,1,55,11/30/2018,1.03,96,0
21446045,Deluxe two bedroom apartment in a brand new apartment complex,136070735,Zen,,Ward E (councilmember James Solomon),40.72285,-74.03672,Entire home/apt,350,1,19,9/27/2019,0.67,96,362
21446047,Two bedroom apartment in a high-rise Luxury new building,136070735,Zen,,Ward E (councilmember James Solomon),40.72349,-74.03717,Entire home/apt,350,1,28,6/1/2019,1.06,96,365
21448659,Spacious loft in Jersey City,18169943,Natalia,,Ward B (councilmember Mira Prinz-Arey),40.71536,-74.088,Entire home/apt,139,2,53,9/1/2019,2.26,1,301
21475087,2 Bedroom home with Parking! Minutes to NYC.,80595525,Tamir,,Ward E (councilmember James Solomon),40.7262,-74.04564,Entire home/apt,105,2,91,9/15/2019,4.04,1,17
21475859,LUXURY next to NYC SUBWAY TRAIN!!.. SKYLINE VIEWS!,155956471,Jason,,Ward E (councilmember James Solomon),40.72521,-74.03475,Entire home/apt,180,4,72,9/12/2019,3.14,1,4
21498331,HUGE 2 bdrm apartment in Jersey City by the park,4124747,Alexis,,Ward F (councilmember Jermaine D. Robinson),40.70942,-74.06004,Entire home/apt,279,4,6,7/10/2019,0.28,1,74
21506281,NYC - Ultra Modern Two-Bedroom Suite Near NYC,4140161,Corporate,,Ward E (councilmember James Solomon),40.72299,-74.03607,Entire home/apt,450,7,12,9/2/2019,0.56,20,7
21511207,"Cozy, loft studio in downtown Jersey City",55259862,Amy,,Ward E (councilmember James Solomon),40.71897,-74.03863,Entire home/apt,90,3,35,8/5/2019,1.53,1,87
21511588,"Near art galleries, 5-star restaurants, and pubs!",141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73247,-74.07099,Private room,47,30,0,,,51,365
21511745,Modern Kitchen equipped w/ a Nespresso and Keurig!,141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73092,-74.07116,Private room,47,30,0,,,51,315
21516452,New bright room 30 min from Manhattan/ Journal sq,141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.7315,-74.07076,Private room,49,30,0,,,51,365
21516529,Steps from PATH 30min from Manhattan/ Journal Sq,141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73146,-74.07207,Private room,44,30,0,,,51,365
21517044,Amazing Apartment with Mesmerizng NYC views-MNN2B,2711146,Jenny,,Ward E (councilmember James Solomon),40.72488,-74.03669,Entire home/apt,450,5,33,7/17/2019,1.72,78,355
21517246,3 game rooms. Easy access to PATH station,141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73136,-74.0708,Private room,44,30,0,,,51,351
21517315,HUGE Room! Private 1/2 Bath & Private Patio Access,141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73233,-74.0721,Private room,53,30,0,,,51,365
21518567,"30 min to Manhattan, great location Journal Square",141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73259,-74.07181,Private room,46,30,0,,,51,365
21518696,Gorgeous Room in Jersey City Apartment - Free Wifi,141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73273,-74.07094,Private room,44,30,0,,,51,341
21525971,#Stylish Studio in Jersey City + Great Amenities!!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72249,-74.03752,Entire home/apt,129,4,1,3/29/2019,0.16,85,303
21537020,Cita’s comfy corner,156337183,Felicita,,Ward F (councilmember Jermaine D. Robinson),40.72155,-74.0498,Entire home/apt,100,1,25,6/2/2019,1.08,1,272
21547020,Modern apartment by Liberty State Park,31748666,Amar,,Ward F (councilmember Jermaine D. Robinson),40.71005,-74.06094,Entire home/apt,90,15,16,7/30/2019,0.72,1,17
21570942,Beautiful 1 Family Home 4BR/2BTH mins to NYC,156866641,Sammy,,Ward D (councilmember Michael Yun),40.75139,-74.04687,Entire home/apt,200,2,93,9/22/2019,4.02,1,124
21580488,"""TREEHOUSE LIVING"" in CHARMING & COZY 2 BR APT.",53104126,Roy & Nahid,,Ward C (councilmember Richard Boggiano),40.74021,-74.04969,Entire home/apt,125,3,69,9/26/2019,3,2,169
21581789,JCGrove,125890345,Alex & Mike,,Ward E (councilmember James Solomon),40.72011,-74.04156,Entire home/apt,150,2,64,9/2/2019,2.76,2,147
21590056,FABULOUS 2BR/1BA 2 STOPS FROM NYC!! SLEEPS 6!!!,149428540,Steph,,Ward E (councilmember James Solomon),40.71465,-74.04812,Entire home/apt,175,1,63,9/23/2019,2.73,8,8
21596630,Charming&Relaxing CLOSE to NYC feel like home apt.,110089923,Yesel,,Ward D (councilmember Michael Yun),40.75769,-74.04726,Entire home/apt,53,2,105,9/16/2019,4.91,1,18
21596787,Garden Studio Minutes to Lower Manhattan,58456224,Melissa,,Ward E (councilmember James Solomon),40.71367,-74.03794,Entire home/apt,100,1,136,9/5/2019,5.89,3,226
21597327,"Excellent Manhattan Views,Brand New Modern Building,Golf Simulation-33QC",136070735,Zen,,Ward E (councilmember James Solomon),40.72356,-74.03592,Entire home/apt,200,1,6,9/22/2019,0.45,96,365
21606453,#8 Luxury 3BR Apt WTC view Mins to NYC Times SQ,1821367,Judy&Kevin,,Ward C (councilmember Richard Boggiano),40.74207,-74.05105,Entire home/apt,149,2,93,9/12/2019,4.06,21,233
21608958,"NEW! Hip and Cozy 3BR Duplex for 10, 20mins to NYC",154101806,Arseny,,Ward F (councilmember Jermaine D. Robinson),40.7228,-74.06963,Entire home/apt,103,2,45,9/29/2019,2.3,3,155
21608988,15 MINUTES TO NYC! LOVELY 2 BEDROOM- SLEEPS 6!,92520154,Michael,,Ward E (councilmember James Solomon),40.72202,-74.04474,Entire home/apt,129,1,87,9/18/2019,3.75,1,75
21609413,NEW- Great Private Room Near NYC #3,81986778,Mar,,Ward C (councilmember Richard Boggiano),40.73781,-74.05159,Private room,50,1,59,9/29/2019,2.6,5,141
21611308,Jersey City - Urby - Penthouse,141220913,Erdem,,Ward E (councilmember James Solomon),40.72073,-74.03389,Entire home/apt,95,3,13,8/7/2019,0.56,1,0
21621644,Luxury Building Minutes to Manhattan!,157174384,Binu,,Ward E (councilmember James Solomon),40.72038,-74.03778,Entire home/apt,160,2,20,9/22/2019,0.94,1,149
21624351,NYC - Ultra Modern Two-Bedroom High-Rise Suite,4140161,Corporate,,Ward E (councilmember James Solomon),40.7247,-74.03569,Entire home/apt,450,7,41,9/25/2019,1.77,20,10
21625954,LUXURIOUS LOFT 2 bed 2 bath*15 minutes NYC,157338095,Copper-Club,,Ward F (councilmember Jermaine D. Robinson),40.71194,-74.06098,Entire home/apt,120,2,147,9/24/2019,6.39,3,298
21629366,#1 NewYork Manhattan World trade center Travelers,81850140,José,,Ward E (councilmember James Solomon),40.71462,-74.04013,Private room,65,1,76,9/29/2019,3.66,16,124
21640444,"AT Sweet Spot, Mins to NYC, 2 Full Bedrooms",1267651,Viktoria,,Ward E (councilmember James Solomon),40.72257,-74.05076,Entire home/apt,65,4,19,9/22/2019,0.86,7,339
21645526,The Webster,137358229,Emily,,Ward D (councilmember Michael Yun),40.74564,-74.04415,Entire home/apt,108,1,135,9/24/2019,5.94,1,140
21646778,12 Min to Manhattan: cozy room in Jersey City  4 u,156383187,Christian,,Ward C (councilmember Richard Boggiano),40.72789,-74.06695,Private room,45,1,19,9/23/2019,0.83,1,179
21648655,Manhattan inspired 2bed 2bath*15 min to WTC,157338095,Copper-Club,,Ward F (councilmember Jermaine D. Robinson),40.71208,-74.05927,Entire home/apt,107,2,124,9/24/2019,5.4,3,320
21660023,"AT Village Center, 2+ Bedrooms",1267651,Viktoria,,Ward E (councilmember James Solomon),40.7229,-74.04376,Entire home/apt,67,3,41,9/14/2019,1.82,7,287
21662082,Dharma Jersey City Downtown 1 BR - Mahogany,291908,Dharma,,Ward E (councilmember James Solomon),40.71444,-74.03454,Entire home/apt,185,7,4,11/30/2018,0.25,23,334
21663466,Dharma Jersey City Downtown 2 BR - Gold,291908,Dharma,,Ward E (councilmember James Solomon),40.71289,-74.03454,Entire home/apt,345,14,6,1/9/2019,0.28,23,90
21663576,Dharma Jersey City Downtown 2 BR - Vermilion,291908,Dharma,,Ward E (councilmember James Solomon),40.71422,-74.03564,Entire home/apt,300,15,2,1/11/2019,0.09,23,365
21664542,Dharma Jersey City Downtown 1 BR - Orange,291908,Dharma,,Ward E (councilmember James Solomon),40.71424,-74.03443,Entire home/apt,175,11,10,8/1/2019,0.47,23,79
21668184,3 BLOCKS AWAY FROM GROVE ST PATH TRAIN STATION WP,125202325,Grayson,,Ward E (councilmember James Solomon),40.72184,-74.04739,Private room,45,1,52,9/25/2019,2.36,5,332
21668354,"LESS THAN 5 MIN WALK TO GROVE ST., PATH TRAIN LT",125202325,Grayson,,Ward E (councilmember James Solomon),40.72336,-74.04663,Private room,45,1,63,9/16/2019,2.8,5,322
21668412,"PRIVATE ROOM,3 BLOCKS FROM GROVE ST, PATH TRAIN Mi",125202325,Grayson,,Ward E (councilmember James Solomon),40.72261,-74.04796,Private room,45,30,31,7/30/2019,1.39,5,325
21668467,"PRIVATE ROOM,5 min WALK TO GROVE STR GM",125202325,Grayson,,Ward E (councilmember James Solomon),40.72254,-74.04677,Private room,49,1,65,9/21/2019,2.83,5,339
21676865,LUXURIOUS 2BR/2BA!! 1 STOP from NYC!! Sleeps 8!!,149428540,Steph,,Ward F (councilmember Jermaine D. Robinson),40.71572,-74.0495,Entire home/apt,159,1,116,9/21/2019,5.04,8,4
21678509,Dharma Jersey City Grove Station 1 BR - Celtic,291908,Dharma,,Ward E (councilmember James Solomon),40.71917,-74.04404,Entire home/apt,150,3,0,,,23,365
21678927,Dharma Jersey City Grove Station 1 BR - Tyrian,291908,Dharma,,Ward E (councilmember James Solomon),40.71876,-74.04434,Entire home/apt,150,3,1,5/12/2018,0.06,23,52
21679272,SPACIOUS 3BR/2BA **2 STOPS FROM NYC** SLEEPS 10!!!,148410929,Abe,,Ward E (councilmember James Solomon),40.71833,-74.04016,Entire home/apt,199,1,97,9/19/2019,4.29,3,6
21701449,Two bedroom condo minutes from NYC.,157990045,Rethel & Gamaliel,,Ward F (councilmember Jermaine D. Robinson),40.71936,-74.04895,Entire home/apt,200,2,114,9/22/2019,5.18,1,142
21710206,Clean and contemporary Jersey City Heights apt.,137152275,Susan,,Ward D (councilmember Michael Yun),40.75615,-74.05275,Entire home/apt,75,2,100,9/25/2019,4.39,1,94
21712417,Dharma Jersey City Arts District 1 BR - Beaver,291908,Dharma,,Ward E (councilmember James Solomon),40.72046,-74.03868,Entire home/apt,150,3,6,2/13/2019,0.33,23,272
21713534,Dharma Jersey City Arts District Studio - Davy,291908,Dharma,,Ward E (councilmember James Solomon),40.72186,-74.03899,Entire home/apt,125,3,5,9/19/2018,0.25,23,272
21726099,Beautiful room close to Manhattan,158199704,Marco,,Ward E (councilmember James Solomon),40.71882,-74.04553,Private room,115,1,29,9/15/2019,1.6,1,361
21736244,Spacious Boho Chic Brownstone,5066985,Ashley,,Ward E (councilmember James Solomon),40.72347,-74.04658,Entire home/apt,95,5,2,1/1/2018,0.09,1,0
21751459,Cute and Modern Room in Jersey City,4071525,Bryant,,Ward F (councilmember Jermaine D. Robinson),40.70732,-74.07882,Private room,45,3,1,12/2/2017,0.04,1,357
21753229,Huge 25 foot loft $55 3 blocks from PATH,55599663,Lorraine,,Ward E (councilmember James Solomon),40.71833,-74.04707,Private room,55,7,8,8/31/2019,0.49,3,290
21754019,"Luxury JC Condo, 3 blks PATH, 2 stps Manhattan WTC",156655568,Ken,,Ward E (councilmember James Solomon),40.71606,-74.04262,Entire home/apt,139,3,59,9/14/2019,2.67,1,30
21764355,"Cute Room w/ Desk, Chair, & Closet in Jersey City",141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73129,-74.07185,Private room,45,30,0,,,51,361
21764525,Beautiful Room w/ Access to Game Room & Free Wifi,141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73209,-74.07196,Private room,44,30,0,,,51,365
21770071,"Artistic Industrial Loft, Walk to NYC train-M317",2711146,Jenny,,Ward E (councilmember James Solomon),40.71897,-74.03838,Entire home/apt,250,5,36,8/4/2019,1.85,78,335
21781246,Room w/ Access to Game Room & Furnished Patio!,141532723,Emma & David,,Ward C (councilmember Richard Boggiano),40.73236,-74.07257,Private room,45,30,0,,,51,334
21783208,Lovely room in spacious house - 24/7 Path to NYC!,49348285,Elias,,Ward B (councilmember Mira Prinz-Arey),40.73184,-74.07323,Private room,60,3,23,9/25/2019,1.04,8,79
21790422,"The cosy room, Jersey city, Journal square",68639330,Dorde,,Ward C (councilmember Richard Boggiano),40.72971,-74.0563,Private room,35,3,10,3/31/2018,0.45,1,84
21795021,Luxury Two Bedroom Suite with Panoramic views of NYC Skyline,136070735,Zen,,Ward E (councilmember James Solomon),40.72204,-74.03589,Entire home/apt,350,1,9,1/19/2019,0.25,96,0
21796069,"Stunning NYC Views,Modern Apt in Luxury Bldg-MNN2B",2711146,Jenny,,Ward E (councilmember James Solomon),40.72502,-74.03559,Entire home/apt,399,5,21,2/24/2019,0.98,78,353
21798989,Brand new 2-BR apt on the Jersey City Waterfront!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72261,-74.03735,Entire home/apt,299,3,0,,,85,304
21799376,Spectacular Views in beautiful 2-BR in Jersey City,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72298,-74.03583,Entire home/apt,299,4,1,11/5/2018,0.09,85,363
21799585,Stylish 2BR + pool & fitness center in Jersey City,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72134,-74.03562,Entire home/apt,299,3,0,,,85,304
21799831,Skyline views in this Plush Jersey City 2 Bedroom!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72151,-74.0377,Entire home/apt,299,3,0,,,85,304
21800116,Modern 2 Bedroom + Manhattan Views in Jersey City!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72128,-74.03567,Entire home/apt,299,3,0,,,85,304
21800928,Brand-new 1-BR apt on the Jersey City Waterfront!!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72146,-74.03729,Entire home/apt,129,3,0,,,85,301
21801152,Stylish 2BR + pool & fitness center in Jersey City,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72269,-74.03593,Entire home/apt,251,4,0,,,85,301
21802736,"Cozy, private room, luxury bldg. 10 Min to NYC.",61010548,Alan,,Ward E (councilmember James Solomon),40.72221,-74.03572,Private room,99,1,30,9/18/2019,1.32,2,331
21809330,: ) Jersey City 1-BR  with Manhattan Views!!!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72253,-74.03601,Entire home/apt,133,4,0,,,85,301
21809623,Brand-new 1-BR apt on Jersey City's Waterfront!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72171,-74.03602,Entire home/apt,135,3,0,,,85,301
21809808,Upscale 1 Bedroom on The Jersey City Waterfront!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72248,-74.03728,Entire home/apt,137,3,0,,,85,301
21810004,Modern 1 Bedroom in Jersey City + Great Views!!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72317,-74.03701,Entire home/apt,141,3,0,,,85,301
21810164,Beautifully Furnished 1BR near Liberty State Park!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72135,-74.03614,Entire home/apt,143,3,0,,,85,301
21810333,Modernly Furnished 1 BR near Liberty Science Cent.,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72109,-74.03572,Entire home/apt,145,3,0,,,85,301
21810488,Stellar 1-BR in Jersey City near Empty Sky Memor.,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72128,-74.03721,Entire home/apt,249,3,0,,,85,301
21811870,Spacious 1 Bedroom + Pool & Fitness Center!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72184,-74.03782,Entire home/apt,155,3,0,,,85,301
21812056,Modern 1 Bedroom with Designer Finishes in JC!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72242,-74.03589,Entire home/apt,157,3,0,,,85,301
21812648,A Lavish 1 Bedroom on Jersey City's Waterfront!!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72174,-74.03741,Entire home/apt,161,3,0,,,85,301
21812847,Luxurious 1 Bedroom with Amazing Views in J.C!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72115,-74.03722,Entire home/apt,249,3,0,,,85,301
21812958,Top of The Line 1 Bedroom near Liberty State Park!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72252,-74.03714,Entire home/apt,249,3,0,,,85,301
21813603,Exclusive J.C. 2 Bedroom with quick access to NYC!,95459395,Bluebird,,Ward E (councilmember James Solomon),40.72225,-74.03757,Entire home/apt,175,3,0,,,85,303
21813622,Dharma Jersey City Paulus Hook 1 BR - Bean,291908,Dharma,,Ward E (councilmember James Solomon),40.7149,-74.0346,Entire home/apt,190,3,0,,,23,1
21813630,Dharma Jersey City Paulus Hook P1BR Mystic,291908,Dharma,,Ward E (councilmember James Solomon),40.71567,-74.03487,Entire home/apt,190,3,3,3/22/2018,0.14,23,305
21814804,Dharma Jersey City Paulus Hook 2 BR - Pantone,291908,Dharma,,Ward E (councilmember James Solomon),40.71495,-74.03623,Entire home/apt,285,3,5,7/14/2019,0.27,23,324
21814871,Dharma Jersey City Paulus Hook 2 BR - Maize,291908,Dharma,,Ward E (councilmember James Solomon),40.71434,-74.03462,Entire home/apt,345,3,9,6/1/2019,0.52,23,104
21814880,Dharma Jersey City Paulus Hook 2 BR - Bleu,291908,Dharma,,Ward E (councilmember James Solomon),40.71552,-74.03469,Entire home/apt,285,3,1,8/13/2018,0.07,23,291
21814886,Dharma Jersey City Paulus Hook P2BR Redwood,291908,Dharma,,Ward E (councilmember James Solomon),40.71349,-74.03675,Entire home/apt,445,3,0,,,23,313
21814887,Dharma Jersey City Paulus Hook P2BR Steel,291908,Dharma,,Ward E (councilmember James Solomon),40.71353,-74.03607,Entire home/apt,375,3,2,5/8/2018,0.11,23,175
